1 0 3282.69 


2 .2 1608.65 
2 1.2 1635.42 


4 .4 78.743 
4 1.4 1554.15 
4 2.4 1580.41 
4 3.4 82.651 


8 .6 0.473 
8 1.6 137.697 
8 2.6 601.794 
8 3.6 1114.94 
8 4.6 1149.04 
8 5.6 598.338 
8 6.6 139.879 
8 7.6 0.502 


16 .8 0.053 
16 1.8 0.055 
16 2.8 0.762 
16 3.8 116.52 
16 4.8 198.593 
16 5.8 736.029 
16 6.8 952.525 
16 7.8 1160.21 
16 8.8 1082.49 
16 9.8 455.891 
16 10.8 717.391 
16 11.8 185.287 
16 12.8 115.238 
16 13.8 1.347 
16 14.8 0.075 
16 15.8 0.053 


